transaction_id,property_location,block,lot,land_price,improv_price,assesed_value,year_built,year_sold,month_sold,ln_price,sales_price,dune,OF,NOF,BF,dune_OF,dune_NOF,dune_BF,ProtectDQ,duneOF_ProtectDQ,duneNOF_ProtectDQ,duneBF_PROTECTDQ,Dist_Public Access,PA_sq,duneOF_PA,duneNOF_PA,duneBF_PA,bedrooms,bed_sq,bathrooms,bath_sq,sq_footage,sq_foot_sq,acres,acres_sq,lot_size_sqft,Lot_sq,age,age_sq,condo,stories,colonial,ranch,cape,bi_level,contemporary,cottage,other_ht,garage,num_structures,units,heat_gas,heat_oil,heat_elec,fixbath4,fixbath3,fixbath2,fixbath1,HotTub,fireplace,basmt_area,attic_area,ac_area,Dist_Ocean,Dist_Bay,Dist_dune,Dist_duneEdge,Dist_route72,Q1_2000,Q2_2000,Q3_2000,Q4_2000,Q1_2001,Q2_2001,Q3_2001,Q4_2001,Q1_2002,Q2_2002,Q3_2002,Q4_2002,Q1_2003,Q2_2003,Q3_2003,Q4_2003,Q1_2004,Q2_2004,Q3_2004,Q4_2004,Q1_2005,Q2_2005,Q3_2005,Q4_2005,Q1_2006,Q2_2006,Q3_2006,Q4_2006,Q1_2007,Q2_2007,Q3_2007,Q4_2007,Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Q1,Q2,Q3,Q4,Viewscape
SC803,24 S 2ND ST,8,12,653400,122800,776200,1970,2007,5,13.61705962000,820000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,136.83,18722.85,0.00,18722.85,0.00,6,36,2.50000000000,6.30000000000,1632,2663424,0.0900,0.0081,3920.4,15369536.2,37,1369,0,2.00000000000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1632,443.28334329000,2113.66035624000,211.10461989600,122.96690677700,1481.04024094000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
SC805,2307 N OCEAN AVE,58,2,1050000,569400,1619400,1960,2007,5,14.84512998000,2800000,1,1,0,0,1,0,0,540.00,540.00,0.00,0.00,76.44,5843.24,5843.24,0.00,0.00,4,16,5.00000000000,25.00000000000,2700,7290000,0.1400,0.0196,6098.4,37190482.6,47,2209,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,3,1,1,1,1240,0,2700,102.54526293100,1258.34006477000,0.00000000000,388.51833203200,8347.23864625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
SC808,713 N BARNEGAT AVE,104,3,350000,214800,564800,1965,2007,6,13.38472764000,650000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1970.78,3883957.17,0.00,3883957.17,0.00,5,25,2.50000000000,6.30000000000,1728,2985984,0.1100,0.0121,4791.6,22959430.6,42,1764,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,1728,2282.08326375000,501.92420201400,2088.13472705000,2804.29185920000,4145.38092352000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SC809,422 N 3RD ST,114,10,902900,415400,1318300,1980,2007,6,14.34613881000,1700000,1,0,0,1,0,0,1,540.00,0.00,0.00,540.00,3319.24,11017345.79,0.00,0.00,11017345.79,3,9,3.00000000000,9.00000000000,2312,5345344,0.2900,0.0841,12632.4,159577529.8,27,729,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,0,0,2312,3653.42358552000,0.00000000000,3441.36061918000,1297.30183475000,2749.44082139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SC810,106 N CENTRAL AVE,5,2,350000,111800,461800,1969,2007,7,12.74766993000,343750,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,689.97,476062.89,0.00,476062.89,0.00,4,16,2.00000000000,4.00000000000,1360,1849600,0.1100,0.0121,4791.6,22959430.6,38,1444,0,1.50000000000,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1360,1014.83833133000,1533.36433421000,811.22934914500,1125.83197332000,2455.04615654000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC811,316 N 6TH ST,102,8,350000,130400,480400,1965,2007,7,13.25776801000,572500,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,2136.48,4564554.32,0.00,4564554.32,0.00,3,9,2.00000000000,4.00000000000,1088,1183744,0.1100,0.0121,4791.6,22959430.6,42,1764,0,1.00000000000,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,900,0,1088,2433.04327135000,502.92510906100,2218.27885448000,2284.00360664000,3625.78781328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SC812,20 N 22ND ST,53,6,636500,399800,1036300,2007,2007,7,13.65299163000,850000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,55.89,3123.60,0.00,3123.60,0.00,4,16,3.50000000000,12.30000000000,1812,3283344,0.0800,0.0064,3484.8,12143831.0,0,0,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,2,1,0,0,906,0,1812,301.56417540200,1194.36718150000,125.79446105400,801.62266580000,7888.19189588000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC814,801 N OCEAN AVE,30,1,1000000,780500,1780500,2006,2007,8,14.77677466000,2615000,1,1,0,0,1,0,0,540.00,540.00,0.00,0.00,38.62,1491.88,1491.88,0.00,0.00,5,25,5.00000000000,25.00000000000,2800,7840000,0.1100,0.0121,4791.6,22959430.6,1,1,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,1,0,0,1400,0,2800,197.09648748000,2562.26811180000,27.87355165080,2984.91479697000,4337.16216681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC815,1501 N OCEAN AVE,42,1,1050000,576800,1626800,1997,2007,8,14.63749061000,2275000,1,1,0,0,1,0,0,540.00,540.00,0.00,0.00,17.82,317.41,317.41,0.00,0.00,6,36,5.00000000000,25.00000000000,3424,11723776,0.1300,0.0169,5662.8,32067303.8,10,100,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,0,2,0,0,1712,0,3424,186.40048798100,1793.52288433000,10.40975359970,2538.82282309000,6188.23935363000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC819,34 DIVISION AVE,10,14,749700,643300,1393000,2006,2007,9,14.44411922000,1875000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,195.01,38030.23,0.00,38030.23,0.00,4,16,5.50000000000,30.30000000000,2760,7617600,0.1300,0.0169,5662.8,32067303.8,1,1,0,2.00000000000,0,0,0,0,1,0,0,1,2,1,1,0,0,0,4,1,2,0,1,1395,0,2760,521.67161700000,1991.08643497000,303.23925770700,641.61788320100,1979.76674989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC821,20 N 3RD ST,19,0,653400,472800,1126200,2006,2007,9,14.10818017000,1340000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,103.37,10685.56,0.00,10685.56,0.00,5,25,3.00000000000,9.00000000000,2371,5621641,0.0900,0.0081,3920.4,15369536.2,1,1,0,2.00000000000,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,1152,0,2371,395.11763907700,2259.76093941000,192.47313434300,1445.55133088000,2794.54962544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC822,253 N 12TH ST,75,21,350000,114200,464200,1959,2007,10,13.27936713000,585000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1394.64,1945022.46,0.00,1945022.46,0.00,4,16,2.00000000000,4.00000000000,1224,1498176,0.1100,0.0121,4791.6,22959430.6,48,2304,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1224,1669.23946298000,803.62934893000,1484.88559284000,3271.06999432000,5384.70506370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
SC823,267 N 6TH ST,69,31,350000,153000,503000,1962,2007,9,13.31215695000,604500,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1495.99,2237999.16,0.00,2237999.16,0.00,4,16,2.50000000000,6.30000000000,1406,1976836,0.1100,0.0121,4791.6,22959430.6,45,2025,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,1406,1806.80931499000,1038.08931558000,1607.78544484000,2448.98939999000,3785.44778880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SC824,276 N 16TH ST,78,12,376500,123000,499500,1960,2007,10,13.20854107000,545000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1626.15,2644347.80,0.00,2644347.80,0.00,2,4,1.50000000000,2.30000000000,1120,1254400,0.1100,0.0121,4791.6,22959430.6,47,2209,0,1.00000000000,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1120,1917.63123629000,362.07947894800,1735.89417620000,2392.74338987000,6265.36657216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
SC825,503 N CENTRAL AVE,68,2,350000,227400,577400,2001,2007,11,13.42984808000,680000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,911.49,830813.39,0.00,830813.39,0.00,3,9,2.50000000000,6.30000000000,1152,1327104,0.1100,0.0121,4791.6,22959430.6,6,36,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,144,0,1152,1182.65147260000,1665.72224754000,967.05592041500,2250.00801515000,3580.15343550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
SC826,250 N 3RD ST,65,22,350000,342900,692900,1992,2007,11,13.62313867000,825000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1354.32,1834184.24,0.00,1834184.24,0.00,6,36,3.00000000000,9.00000000000,2830,8008900,0.1100,0.0121,4791.6,22959430.6,15,225,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,1415,0,2830,1683.60734926000,1041.11187330000,1473.02114636000,1434.44265438000,2769.42639381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
SC828,343 N 4TH ST,101,17,350000,150700,500700,1959,2007,10,13.27078338000,580000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,2394.52,5733731.38,0.00,5733731.38,0.00,2,4,2.00000000000,4.00000000000,932,868624,0.1100,0.0121,4791.6,22959430.6,48,2304,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,456,0,932,2686.09313494000,445.06831909800,2475.05960405000,1884.83710565000,3229.76850077000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
SC829,215 N 18TH ST,87,7,355500,162000,517500,1940,2007,11,13.41652442000,671000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1000.26,1000511.02,0.00,1000511.02,0.00,4,16,2.50000000000,6.30000000000,1352,1827904,0.1000,0.0100,4356.0,18974736.0,67,4489,0,2.00000000000,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,1352,1266.00761644000,552.41638126300,1087.98088331000,1675.12608222000,6985.42316191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
SC83,124 N 23RD ST,54,4,350000,129700,479700,1960,2000,12,12.46843691000,260000,0,0,1,0,0,0,0,60.71,0.00,0.00,0.00,701.54,492161.94,0.00,0.00,0.00,3,9,2.50000000000,6.30000000000,1272,1617984,0.1100,0.0121,4791.6,22959430.6,40,1600,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,1,0,0,0,1272,912.31647450000,477.83816690400,758.58206118300,536.01496363100,8175.87944682000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC837,258 N 14TH ST,76,6,315000,81700,396700,1932,2008,2,13.11634531000,497000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1447.80,2096118.82,0.00,2096118.82,0.00,3,9,1.50000000000,2.30000000000,1153,1329409,0.0900,0.0081,3920.4,15369536.2,76,5776,0,1.00000000000,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,667,1153,1735.90907382000,668.92591635600,1551.85923808000,2914.59301512000,5747.84648463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
SC838,270 N 4TH ST,66,30,350000,106600,456600,1969,2008,3,13.18063229000,530000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1588.43,2523100.51,0.00,2523100.51,0.00,3,9,1.50000000000,2.30000000000,944,891136,0.1100,0.0121,4791.6,22959430.6,39,1521,0,1.00000000000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,944,1883.30792755000,1050.13682781000,1684.90510419000,1690.99605889000,3028.07340407000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
SC839,26 N 12TH ST,33,12,594000,312300,906300,1950,2008,2,13.78505135000,970000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,224.15,50242.12,0.00,50242.12,0.00,3,9,2.50000000000,6.30000000000,1864,3474496,0.1100,0.0121,4791.6,22959430.6,58,3364,0,2.00000000000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,0,1,1,1,0,0,1864,447.46265201900,2046.24192632000,274.38941508700,3484.04994130000,5195.10965761000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
SC84,510 N CENTRAL AVE,16,2,315900,270500,586400,2000,2000,12,12.81855192000,369000,0,0,1,0,0,0,0,67.66,0.00,0.00,0.00,786.84,619117.06,0.00,0.00,0.00,4,16,2.50000000000,6.30000000000,1624,2637376,0.0500,0.0025,2178.0,4743684.0,0,0,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,840,0,1624,1055.15190517000,1819.75590043000,841.62401758900,2271.37479749000,3600.62756511000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SC840,1 S 3RD ST,8,1,1664300,439900,2104200,1985,2007,12,14.60396792000,2200000,1,1,0,0,1,0,0,540.00,540.00,0.00,0.00,26.10,681.36,681.36,0.00,0.00,5,25,4.50000000000,20.30000000000,3418,11682724,0.3400,0.1156,14810.4,219347948.2,22,484,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,1,1,2802,0,3698,225.20700488900,2317.38350956000,0.00000000000,23.75580888360,1432.34808555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
SC841,200 N 17TH ST,82,5,303800,135600,439400,1930,2008,3,13.09190417000,485000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,864.09,746658.24,0.00,746658.24,0.00,4,16,3.00000000000,9.00000000000,1194,1425636,0.0700,0.0049,3049.2,9297620.6,78,6084,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,1,1,0,1,0,0,1194,1157.85649654000,758.35888900900,987.01054665900,2135.70401297000,6588.30162263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
SC842,1105 N OCEAN AVE,33,0,1650000,905000,2555000,2007,2008,4,15.12113702000,3690000,1,1,0,0,1,0,0,540.00,540.00,0.00,0.00,22.21,493.44,493.44,0.00,0.00,5,25,5.00000000000,25.00000000000,3268,10679824,0.1800,0.0324,7840.8,61478144.6,1,1,0,2.00000000000,0,0,0,0,1,0,0,0,1,1,1,0,0,1,3,1,1,0,1,1634,0,3268,205.12084922900,2262.47032380000,23.08800859830,3586.26183777000,5112.12375587000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SC844,366 N 5TH ST,101,28,376000,143700,519700,1956,2008,4,13.30468493000,600000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,2651.44,7030124.61,0.00,7030124.61,0.00,2,4,1.50000000000,2.30000000000,951,904401,0.1100,0.0121,4791.6,22959430.6,52,2704,0,1.00000000000,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,468,15,936,2938.84733014000,180.88723916700,2722.23495684000,1980.89167085000,3331.77270056000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SC845,2209 N CENTRAL AVE,91,3,350000,123500,473500,1952,2008,4,13.14216600000,510000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,860.31,740129.62,0.00,740129.62,0.00,3,9,2.50000000000,6.30000000000,1200,1440000,0.1100,0.0121,4791.6,22959430.6,56,3136,0,1.00000000000,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,1200,1085.09199274000,313.44874410300,931.43120759500,588.78795010700,8125.65562268000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SC846,222 N 3RD ST,65,10,350000,157500,507500,1970,2008,4,13.35188654000,629000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,1055.36,1113794.59,0.00,1113794.59,0.00,4,16,2.50000000000,6.30000000000,1314,1726596,0.1100,0.0121,4791.6,22959430.6,38,1444,0,1.50000000000,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,1,0,0,1314,1382.77039223000,1311.90246922000,1172.51260915000,1439.25611909000,2770.90847932000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SC847,509 N OCEAN AVE,22,2,845000,255900,1100900,1930,2008,4,13.91082074000,1100000,1,1,0,0,1,0,0,540.00,540.00,0.00,0.00,128.11,16412.21,16412.21,0.00,0.00,3,9,1.50000000000,2.30000000000,1440,2073600,0.0600,0.0036,2613.6,6830905.0,78,6084,0,1.00000000000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,420,80,1440,202.73462308900,2612.02817651000,3.59069668059,2282.21970517000,3639.15488939000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SC848,215 S LONG BEACH BLVD,1,11,399000,509200,908200,2007,2008,4,13.77468856000,960000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,531.38,282365.31,0.00,282365.31,0.00,4,16,4.00000000000,16.00000000000,2838,8054244,0.1300,0.0169,5662.8,32067303.8,1,1,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,1,1,0,1,1419,0,2838,835.01352312800,1734.05177120000,594.24952158000,18.15506989680,1345.32398975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SC849,343 N 10TH ST,107,17,378000,125900,503900,1959,2007,5,12.79573810000,360677,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,2424.20,5876751.85,0.00,5876751.85,0.00,4,16,2.50000000000,6.30000000000,936,876096,0.1100,0.0121,4791.6,22959430.6,48,2304,0,1.00000000000,0,1,0,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,0,936,0,936,2672.27021543000,164.06416805800,2491.54362400000,3481.39587602000,4826.10190466000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SC85,212 N BARNEGAT AVE,65,39,350000,306300,656300,2001,2001,1,13.21585372000,549000,0,0,1,0,0,0,0,78.20,0.00,0.00,0.00,1757.32,3088180.33,0.00,0.00,0.00,4,16,2.00000000000,4.00000000000,1823,3323329,0.1100,0.0121,4791.6,22959430.6,0,0,0,2.00000000000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,768,0,1823,2088.11352514000,685.21258987900,1877.25868948000,1427.20021299000,2766.80721494000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
SC850,313 N 9TH ST,106,5,350000,166300,516300,1968,2007,12,13.17115354000,525000,1,0,1,0,0,1,0,540.00,0.00,540.00,0.00,2106.75,4438380.85,0.00,4438380.85,0.00,4,16,3.00000000000,9.00000000000,1352,1827904,0.1100,0.0121,4791.6,22959430.6,39,1521,0,1.50000000000,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,0,2,0,0,0,0,1352,2374.17129454000,550.43444262900,2187.47703963000,3223.29061672000,4564.79090106000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
